vehicle_brand,year,engine_capacity,miles_driven,selling_price,pin_code
Volkswagen,2000,1.9,300,2700,60641
Mitsubishi,2000,1.6,300,4500,95451
Volkswagen,2000,1.4,300,1200,45245
Audi,2000,2.5,302,8100,60443
Mercedes-Benz,2000,2.2,303,3500,60641
BMW,2000,1.9,304,3800,27603
BMW,2000,1.9,305,3700,45140
Mercedes-Benz,2000,3.2,308,4400,27515
BMW,2000,2,310,7800,60613
Mercedes-Benz,2000,3.2,312,7200,11743
Volkswagen,2000,2.5,312,6400,88005-4313
BMW,2000,3,320,6500,60123
Mitsubishi,2000,3,320,8500,60061
BMW,2000,2,320,3099,96782
Volkswagen,2000,1.9,320,2400,60148
Mercedes-Benz,2000,2.7,322,9999,60115
Audi,2000,2.5,325,2450,60007
Audi,2000,4.2,327,6557.85,60622
Mercedes-Benz,2000,5,330,8800,70503
BMW,2000,3,330,3900,33025
Audi,2000,2.5,333,2650,37877
BMW,2000,2,335,2650,48118
BMW,2000,2.5,340,3900,11217
Mercedes-Benz,2000,2.9,350,13500,14620
Mercedes-Benz,2000,2.7,350,9299,31401
Mercedes-Benz,2000,2.2,350,3799,1536
Volkswagen,2000,2,350,4900,13090
Audi,2000,2.5,354,3500,61021
BMW,2000,3,355,8700,77584
Mercedes-Benz,2000,3.2,367,2550,94103
BMW,2000,3,368,8200,2140
Mercedes-Benz,2000,2.2,368,5800,48103
BMW,2000,4,375,7777,8901
Volkswagen,2000,2.5,380,7400,22902
Mercedes-Benz,2000,2.8,384,7600,13207
Mercedes-Benz,2000,4.3,388,8500,48104
Mercedes-Benz,2000,2.2,396,2199,6043
Mercedes-Benz,2000,2.2,400,1999,30115
Renault,2000,2.5,472,4900,48105
Mercedes-Benz,2000,3.2,500,8500,13212
BMW,1999,3.5,1,6500,48103
Volkswagen,1999,2.5,1,6000,48104
Audi,1999,1.9,11,3000,1562
Audi,1999,2.5,25,2300,13210
Toyota,1999,2.2,35,4350,2139
Mercedes-Benz,1999,2.9,40,8000,61270
Volkswagen,1999,1.6,111,2500,13316
Mercedes-Benz,1999,1.4,111,2600,6074
Mitsubishi,1999,2,114,9600,13685
Volkswagen,1999,1.4,160,1500,94110
Toyota,1999,1,160,3900,13057
Renault,1999,1.4,164,3100,6082
Mercedes-Benz,1999,1.7,178,2600,1602
Toyota,1999,2,188,5500,94404
Mercedes-Benz,1999,2.2,190,6950,13027
Mercedes-Benz,1999,3.2,195,14900,22903
Mercedes-Benz,1999,3.2,199,4800,59715
Volkswagen,1999,1.8,199,5700,37922
Audi,1999,2.5,200,3600,33076
Mercedes-Benz,1999,2.3,200,6900,13126
Toyota,1999,2.2,200,5800,6040
BMW,1999,2,200,3150,8021
Toyota,1999,2,200,8500,98122
Volkswagen,1999,1.9,200,2300,22901
BMW,1999,1.8,200,2299,37743
Volkswagen,1999,1.6,200,1850,1609
Audi,1999,1.6,200,2500,6074
Mitsubishi,1999,3.5,209,11300,6096
BMW,1999,3.5,210,8200,37938
BMW,1999,2,210,2999,94010
Volkswagen,1999,1.8,212,1400,22903
Mercedes-Benz,1999,5,213,8900,22902
Volkswagen,1999,2.3,217,5900,48105
Mercedes-Benz,1999,3.2,220,9000,10038
Audi,1999,2.5,220,4150,37922
BMW,1999,2.5,226,7000,1545
Audi,1999,2.5,230,6399,55429
BMW,1999,3.5,234,8900,44313
Mercedes-Benz,1999,2.2,235,6800,98117
BMW,1999,3.5,238,6900,33916
Mercedes-Benz,1999,2.4,240,1200,44106
Mercedes-Benz,1999,2.2,242,6800,44333
Volkswagen,1999,1.9,243,2900,94303
Volkswagen,1999,1.4,247,1700,98683
Mercedes-Benz,1999,2,248,2900,98105
Audi,1999,2.5,250,1850,42420
Audi,1999,2.5,250,3600,37772
Audi,1999,2.4,250,6900,95746
Renault,1999,1.9,265,1300,37843
Audi,1999,2.5,267,3000,22904
Volkswagen,1999,1.9,267,3000,36109
Mercedes-Benz,1999,2.8,270,6500,49423
Renault,1999,1.2,270,4100,98115
Audi,1999,2.5,273,2600,98225
Audi,1999,2.5,278,3000,94107
BMW,1999,3,280,4600,77429
BMW,1999,3,280,4850,15209
Audi,1999,2.5,280,2500,37914
Audi,1999,2.5,280,2850,53806
BMW,1999,2,280,3100,14850
Toyota,1999,4.2,281,16200,37922
Mercedes-Benz,1999,3,285,7700,49423
BMW,1999,2.5,285,6600,3431
Mercedes-Benz,1999,2.3,285,5500,37830
BMW,1999,2.5,287,8200,37620
Mercedes-Benz,1999,2.7,290,8700,52001
Renault,1999,2.2,290,2200,37830
Mercedes-Benz,1999,2.2,290,6400,37919
BMW,1999,2,290,2500,97405
BMW,1999,2,294,3000,53207
Audi,1999,2.4,298,8800,34786
Mercedes-Benz,1999,3,300,2300,94022
Mercedes-Benz,1999,3,300,2499,76248
BMW,1999,3,300,3500,97030
BMW,1999,2.8,300,7250,77099
Audi,1999,2.5,300,3300,94044
Volkswagen,1999,1.9,300,1900,80004-4448
Volkswagen,1999,1.9,300,4999,95616
Audi,1999,1.8,300,1950,19312
Volkswagen,1999,1.8,300,5999,34285
BMW,1999,2.5,303,2200,10025
Audi,1999,2.5,310,3150,48322
Mercedes-Benz,1999,2.2,311,6900,7719
BMW,1999,2.5,312,2550,21029
Toyota,1999,4.2,320,18000,53538
BMW,1999,2.5,330,6300,95677
Audi,1999,2.4,330,6500,30345
Volkswagen,1999,1.9,330,2600,44313
BMW,1999,2,334,3500,4056
BMW,1999,2,335,4000,6877
Volkswagen,1999,1.8,340,6200,78704
Volkswagen,1999,2.5,380,7800,15701
Volkswagen,1999,2.4,380,5500,6403
BMW,1999,3.5,400,9500,78750
Mercedes-Benz,1999,2.9,400,5200,44303
Volkswagen,1999,2.4,400,4700,80236
Mercedes-Benz,1999,2.2,400,5000,19428
Audi,1999,2.8,407,2500,99005
Mercedes-Benz,1999,2.9,427,7900,60657
Audi,1999,2.5,450,2750,48336
Mercedes-Benz,1999,2.2,480,5600,66224
Volkswagen,1999,2.5,520,8700,32837
Volkswagen,1999,1.9,650,3200,2215
Audi,1998,2.5,1,2550,52402
Volkswagen,1998,1.4,1,6799,94110
Mercedes-Benz,1998,3,3,2400,24541
BMW,1998,1.9,75,5000,94110
Audi,1998,2.6,126,7000,78731
Mercedes-Benz,1998,2.3,180,4500,2143
Volkswagen,1998,1.9,182,2350,1864
Renault,1998,1.9,196,3800,60188
BMW,1998,3.5,200,5500,2116
Mercedes-Benz,1998,2,200,5000,54915
Audi,1998,3.7,202,8700,27511
Volkswagen,1998,1.8,210,1650,6459
Audi,1998,2.4,225,6800,87031
BMW,1998,2,230,6800,30117
Audi,1998,2.4,234,8000,24060
Renault,1998,2,235,1550,20795
BMW,1998,2,241,8200,22043
Mercedes-Benz,1998,2.8,245,7300,27514
Renault,1998,2,245,1550,30071
Mitsubishi,1998,2,247,4800,60603
Mercedes-Benz,1998,3.2,250,3800,48640
Toyota,1998,3,250,6400,92805
Audi,1998,2.5,250,3500,22903
Audi,1998,2.4,250,7200,50311
Volkswagen,1998,1.4,250,1700,92316
Audi,1998,2.5,253,3800,22181
BMW,1998,2.8,255,7200,60614
Volkswagen,1998,1.9,255,1500,72601
Mercedes-Benz,1998,2.3,262,4900,85719
BMW,1998,2.8,265,8500,28120
BMW,1998,3.5,270,6300,10023
BMW,1998,2.8,270,8999,91403
Audi,1998,2.5,270,3000,2420
BMW,1998,2,270,2600,55016
Mitsubishi,1998,2,270,4200,14260
Volkswagen,1998,1.9,272,2200,92037
BMW,1998,4.4,274,10000,10025
Audi,1998,2.5,275,2100,78766
BMW,1998,2,275,7500,92103
BMW,1998,3.5,277,7400,95326
BMW,1998,3.5,279,7400,94025
Mercedes-Benz,1998,2.9,280,9500,10040
BMW,1998,2,284,5650,45205
BMW,1998,2.5,287,2700,20007
BMW,1998,2.5,298,6500,60201
Volkswagen,1998,1.8,298,4300,60614
Mercedes-Benz,1998,3.2,300,9999,70116
Mercedes-Benz,1998,2,300,1700,20036
Volkswagen,1998,1.9,300,2350,92104
Volkswagen,1998,1.9,300,4850,94043
Volkswagen,1998,1.8,300,6900,73070
Audi,1998,2.5,304,2550,12866
Audi,1998,2.5,310,2000,94022
BMW,1998,2,311,6500,22043
Volkswagen,1998,2.5,312,10500,60610
BMW,1998,2.5,315,3100,64093
Mercedes-Benz,1998,5,320,18800,2127
Mercedes-Benz,1998,2.2,320,2000,53130
BMW,1998,2.8,326,7700,44122
Audi,1998,2.4,340,4300,10036
Mercedes-Benz,1998,2.4,340,6200,2454
BMW,1998,2.5,350,2250,60660
Audi,1998,1.8,360,6600,98056
Audi,1998,2.5,370,2550,78705
BMW,1998,2,377,6500,87103
BMW,1998,3.5,388,6500,64151
Audi,1998,1.9,390,2799,94102
BMW,1998,2.8,400,7000,95814
Mercedes-Benz,1998,2.3,400,5000,27705
BMW,1998,2,400,5800,11725
Mercedes-Benz,1998,2,400,5990,21014
Mercedes-Benz,1998,2.2,410,4100,15204
Volkswagen,1998,1.9,547,6500,94025
Mercedes-Benz,1998,2.9,630,8500,94014
Mercedes-Benz,1997,2.8,1,4999,64093
BMW,1997,2.5,44,2500,55405
Mitsubishi,1997,2.5,93,2600,80302
Renault,1997,2,101,3600,55438
Mitsubishi,1997,2,106,3200,66044
Mitsubishi,1997,1.6,145,1850,84064
BMW,1997,1.8,160,8999,7039
Mercedes-Benz,1997,2.8,172,9200,20850
Audi,1997,2.8,196,3550,43228
BMW,1997,2.8,200,4550,98119
Renault,1997,1.9,200,800,98112
Mercedes-Benz,1997,5,210,8700,23454
Volkswagen,1997,1.6,217,4300,55118
BMW,1997,2.5,220,6400,91324
Volkswagen,1997,1.9,223,3350,55126
BMW,1997,2.5,225,2900,48104
Mitsubishi,1997,2.5,225,6990,98033
Audi,1997,2.8,230,2800,72761
Renault,1997,1.8,232,3750,23225
Mercedes-Benz,1997,2.9,235,6900,92025
Mercedes-Benz,1997,6,246,9500,6074
BMW,1997,4.4,250,8200,94109
BMW,1997,2.5,252,5700,7030
Audi,1997,1.8,253,2600,48104
BMW,1997,2.8,254,2750,94110
Mitsubishi,1997,2,256,4950,48104
BMW,1997,3.5,260,7900,6851
Mercedes-Benz,1997,3,260,8200,48108
BMW,1997,3.5,266,6100,48105
Volkswagen,1997,1.8,270,5300,24060
Mercedes-Benz,1997,2.9,280,2600,92122
BMW,1997,2.5,280,2900,14853
Mercedes-Benz,1997,2.4,280,8200,94704
BMW,1997,2,280,6500,55112
Volkswagen,1997,1.9,280,1800,97124
BMW,1997,4.4,285,7400,6430
BMW,1997,2.5,285,1900,62707
BMW,1997,2.5,290,2200,85255
Volkswagen,1997,1.8,290,4400,78730
Mercedes-Benz,1997,3.2,300,5400,92108
BMW,1997,2.8,300,6500,14302
BMW,1997,2.5,300,1900,92037
BMW,1997,2.5,300,2050,33143
BMW,1997,2.5,300,2250,97333
Volkswagen,1997,2.5,300,6700,90069
Volkswagen,1997,1.9,310,6500,46311
BMW,1997,2,313,7100,94025
Audi,1997,2.6,316,6200,44056
Mercedes-Benz,1997,3.2,319,7500,55438
BMW,1997,4.4,320,6950,55123
BMW,1997,2.8,320,6899,90026
Audi,1997,3.7,327,6900,2148
Mercedes-Benz,1997,2,330,6999,2115
Mercedes-Benz,1997,5,340,7650,23451
Audi,1997,2.6,340,6700,6107
Mercedes-Benz,1997,2.9,360,2150,55410
Audi,1997,2.5,360,6900,97403
Mitsubishi,1997,1.6,367,4000,1581
Mercedes-Benz,1997,2,370,5200,78703
BMW,1997,2,370,6700,98105
Audi,1997,1.8,370,5300,6810
Mercedes-Benz,1997,2.9,380,7300,38028
Audi,1997,2.8,380,4000,10021
Volkswagen,1997,2.4,385,6500,55112
Toyota,1997,4.2,388,8800,64112
Mercedes-Benz,1997,2.3,395,3500,33142
Mercedes-Benz,1997,3,400,15000,22039
Mercedes-Benz,1997,2.9,400,2700,43201
Mercedes-Benz,1997,5,423,12300,98133
BMW,1997,2,438,6100,55414
Mercedes-Benz,1997,4.2,450,6200,48323
Volkswagen,1997,1.9,460,6000,98034
Audi,1997,2,470,6700,37027
BMW,1996,3,1,4950,55414
Volkswagen,1996,1.8,1,4600,22209
Mercedes-Benz,1996,1.8,1,4700,10025
Mitsubishi,1996,2,150,2800,98467
Mercedes-Benz,1996,3,160,10900,33720
Audi,1996,1.6,177,1700,11217
Audi,1996,2.5,186,8300,46229
Volkswagen,1996,2,197,3650,89128
Mercedes-Benz,1996,5,199,7700,90272
Volkswagen,1996,1.8,199,4500,49355
Toyota,1996,4.5,200,10500,92602
Volkswagen,1996,1.8,200,1500,92831
Audi,1996,1.8,210,1950,95616
Audi,1996,1.9,217,2100,7663
Volkswagen,1996,2,230,4500,15213
BMW,1996,1.8,238,3999,08854-3115
Toyota,1996,1.8,238,4500,55118
Mercedes-Benz,1996,2.3,239,6900,10018
Mitsubishi,1996,2.8,245,1450,10014
Mitsubishi,1996,1.3,245,1389,94132
Mercedes-Benz,1996,2,248,5000,12866
Audi,1996,1.8,250,5200,55344
BMW,1996,1.6,250,2600,90292
BMW,1996,1.8,260,1400,27707
Toyota,1996,1.3,260,3650,98144
Audi,1996,1.9,263,4000,24060
BMW,1996,1.8,268,2222,90254
BMW,1996,4.4,270,5800,2115
Mercedes-Benz,1996,2.9,270,2000,83705
Mercedes-Benz,1996,2.8,270,7777,55447
BMW,1996,2.8,272,6500,48070
Volkswagen,1996,1.9,280,1800,54302
Volkswagen,1996,1.8,288,3950,54016
Volkswagen,1996,1.8,290,4950,93428
Volkswagen,1996,2.8,300,3800,60657
BMW,1996,2.8,300,6000,93105
Mitsubishi,1996,2,300,3500,20004
Volkswagen,1996,1.8,300,3650,8820
Mercedes-Benz,1996,1.8,300,4000,85258
Audi,1996,1.6,305,6100,76067
Renault,1996,2,310,3700,26505
Audi,1996,1.9,314,2099,94105
Mercedes-Benz,1996,2.9,315,7600,44514
Mercedes-Benz,1996,2,315,6500,87505
Audi,1996,1.9,320,7000,94536
BMW,1996,2.5,328,2450,95616
Audi,1996,1.9,330,1750,78705
Mitsubishi,1996,1.3,330,3200,4106
BMW,1996,2.8,335,6500,92704
Volkswagen,1996,1.9,342,4700,8330
Mercedes-Benz,1996,2.5,355,5600,92880
BMW,1996,2.5,360,2666,33486
Audi,1996,1.6,360,2000,44706
Volkswagen,1996,1.9,390,4500,90292
BMW,1996,1.8,390,5900,79410
Audi,1996,2.6,400,4700,92123
Mercedes-Benz,1996,2.3,400,5500,91325
Audi,1996,2.5,421,6500,19119
BMW,1996,3,448,7200,19119
Audi,1996,2.5,450,1900,74074
Mercedes-Benz,1996,2.3,450,6500,12561
Mercedes-Benz,1996,5,457,8400,90039
BMW,1995,3,1,6500,90292
BMW,1995,2.8,4,6800,68516
BMW,1995,1.9,28,4500,39180
Mercedes-Benz,1995,2.8,67,15000,64138
Volkswagen,1995,2.8,132,6300,91790-1161
BMW,1995,1.6,162,1950,6854
BMW,1995,2.5,200,4700,93436
Toyota,1995,1.3,207,4500,97214
Mercedes-Benz,1995,2,210,3799,48097
Mercedes-Benz,1995,2,210,3799,54016
BMW,1995,2.8,220,5900,91362
Volkswagen,1995,2,220,1499,92870
Mercedes-Benz,1995,2,225,4400,64055
Audi,1995,1.8,226,6000,4046
BMW,1995,2.8,241,6300,17033
Volkswagen,1995,5,250,6000,23059
BMW,1995,1.8,253,8900,10025
Mercedes-Benz,1995,1.8,257,1650,55435
Volkswagen,1995,1.6,259,5300,92833
Audi,1995,2.6,270,4850,20037
BMW,1995,1.8,270,1650,96671
BMW,1995,2,282,6399,55305
Toyota,1995,1.4,282,3700,3070
Toyota,1995,1.3,287,2800,55414
Volkswagen,1995,1.9,290,4600,94706
Volkswagen,1995,1.6,297,2500,48135
BMW,1995,2,300,4400,8108
BMW,1995,2,305,5000,30033
Volkswagen,1995,2.4,326,5000,14623
Mercedes-Benz,1995,2.2,330,3750,92084
BMW,1995,2,340,4600,20653
BMW,1995,2.5,350,3990,92084
Mercedes-Benz,1995,1.8,350,5000,75146
Audi,1995,4.2,365,6500,22305
Mercedes-Benz,1995,2.2,370,7000,48105
Mercedes-Benz,1995,3,380,5300,92111
Mercedes-Benz,1995,1.8,385,3900,48135
Volkswagen,1995,1.9,400,5500,15208
Volkswagen,1995,2.4,419,6000,98503
Volkswagen,1995,2.4,433,2900,76116
Volkswagen,1995,1.9,500,4900,94109
Volkswagen,1995,2.4,505,5300,78251
Mercedes-Benz,1995,2.3,525,4500,7702
Mercedes-Benz,1995,2.2,535,2100,92122
BMW,1994,2.5,11,4800,19083
Renault,1994,1.8,77,3400,73160
Audi,1994,2.2,90,7800,78251
Volkswagen,1994,1.8,161,1550,49887
Mercedes-Benz,1994,2,168,2200,80302
BMW,1994,1.8,200,1900,2472
Toyota,1994,2.2,218,2600,10538
Volkswagen,1994,2,220,3500,30260
Toyota,1994,1.6,220,3800,60611
BMW,1994,4,230,4500,74136
Mercedes-Benz,1994,2.2,231,5800,77005
Volkswagen,1994,1.6,238,4400,94109
Volkswagen,1994,1.9,250,1199,59715
Volkswagen,1994,1.8,260,1500,2215
Renault,1994,1.79,260,2500,2115
Volkswagen,1994,1.8,262,3750,11215
Mercedes-Benz,1994,2.2,269,5500,11215
Toyota,1994,4.2,270,24000,40515
Mitsubishi,1994,2.5,280,3950,62263-3004
Toyota,1994,1.3,283,3100,55409
Volkswagen,1994,2,289,4300,10028
Mercedes-Benz,1994,3,295,5100,57106
BMW,1994,2,295,4900,14803
BMW,1994,1.8,300,5000,2879
BMW,1994,2.5,307,4500,74105
BMW,1994,2.5,313,3500,63304
Volkswagen,1994,2.8,330,3600,2169
BMW,1994,3,333,4700,33314
Mercedes-Benz,1994,3,350,6900,2115
Mitsubishi,1994,1.6,350,2900,96158
Mercedes-Benz,1994,2,360,5500,60640
Mercedes-Benz,1994,3.2,366,6000,2445
Mercedes-Benz,1994,2,382,5000,48239
BMW,1994,2.5,400,4800,29609
Audi,1994,1.9,400,1350,22657
Mercedes-Benz,1994,3.2,435,6500,97116
Volkswagen,1994,1.8,470,3600,94117
BMW,1993,3.8,78,30000,2446
Volkswagen,1993,1.8,88,4100,75075
Volkswagen,1993,1.8,118,3100,78731
Volkswagen,1993,1.9,121,3700,78250
Volkswagen,1993,1.4,122,3350,2370
Volkswagen,1993,2.4,145,4400,92008
Volkswagen,1993,1.8,189,3500,85210
BMW,1993,1.8,204,5300,60611
Volkswagen,1993,2,215,3500,34610
Audi,1993,1.8,250,1400,60148
Audi,1993,2,257,3800,10003
Volkswagen,1993,1.9,266,4000,29662
Mercedes-Benz,1993,2.8,280,4700,30606
Mercedes-Benz,1993,1.8,280,4300,83713
Mercedes-Benz,1993,3.2,282,4900,94062
Volkswagen,1993,2.4,314,5400,53202
Volkswagen,1993,1.9,318,3000,4255
Toyota,1993,4.2,328,16500,30076
Mitsubishi,1993,2,330,3149.25,46725
BMW,1993,2,360,4500,55428
BMW,1993,4,370,4500,94533
Mitsubishi,1993,1.8,380,3250,49442
Audi,1993,2.6,390,4800,8810
Volkswagen,1993,2.4,400,5000,92612
Audi,1993,2.6,413,3990,86314
Volkswagen,1992,1.9,90,4800,2446
BMW,1992,1.8,100,3800,50265
Mercedes-Benz,1992,2.3,111,2500,68108
Mercedes-Benz,1992,2,198,3200,44313
Volkswagen,1992,1.8,200,1450,98027
Mercedes-Benz,1992,2.6,215,5000,22307
Mercedes-Benz,1992,2.5,240,1350,60630
Volkswagen,1992,1.9,250,3000,43214
BMW,1992,2.5,270,1500,28804
Audi,1992,2.3,280,5000,60657
Mitsubishi,1992,1.6,294,1699,60302
Audi,1992,2.8,320,4000,30340
Audi,1992,2.8,340,4400,8822
Audi,1992,2.8,341,4800,73112
Toyota,1992,2.4,345,3300,95050
BMW,1992,2.4,350,4100,2067
Mitsubishi,1992,1.8,350,4200,2139
BMW,1992,2.5,360,3300,55343
Volkswagen,1992,2,370,3700,10021
Audi,1992,2,400,4000,73702
BMW,1992,2.5,404,5400,63126
Mercedes-Benz,1992,2,405,4000,95820
Mercedes-Benz,1992,3,432,5200,32708
Volkswagen,1992,2.4,442,5200,22207
Volkswagen,1991,1.8,3,3500,30030
Audi,1991,2.8,10,3150,2903
Toyota,1991,2,50,2200,60614
BMW,1991,2.5,111,4800,44107
Volkswagen,1991,1.3,200,2450,1742
Volkswagen,1991,1.8,201,3399,33309
Volkswagen,1991,1.8,240,3000,43081
BMW,1991,2,267,4599,30701
Renault,1991,1.2,275,3100,20880
BMW,1991,2,277,4200,12110
Mitsubishi,1991,2.5,285,6500,88005
Mercedes-Benz,1991,2,300,2300,45011
Toyota,1991,1.6,300,2999,43551
Audi,1991,2.8,307,4299,80206
Audi,1991,2.3,315,4000,97401
Mercedes-Benz,1991,3,338,1600,73118
Mercedes-Benz,1991,2.3,356,4500,60559
Mercedes-Benz,1991,3.2,366,5800,91607
Volkswagen,1991,2,367,3200,26505
Audi,1991,2.3,370,5000,14215
BMW,1991,2,380,4000,79416
BMW,1991,2.5,390,4700,55391
BMW,1991,2.5,400,5000,79416
BMW,1991,2,400,5000,49017
Mitsubishi,1991,1.8,400,2199,23233
Mercedes-Benz,1991,2.6,409,4500,7040
Mitsubishi,1991,1.8,420,2300,43551
Volkswagen,1991,1.8,430,3300,80112
Volkswagen,1991,1.6,440,2500,91423
Mercedes-Benz,1991,2,460,4000,78681
Volkswagen,1991,2,488,2500,90404
Mitsubishi,1990,1.8,1,1550,66048
Audi,1990,1.8,35,3500,6905
BMW,1990,2.5,101,3499,20121
Renault,1990,1.4,105,2500,18042
BMW,1990,2.5,230,4700,23233
BMW,1990,2.5,231,3700,76021
BMW,1990,2.5,237,3200,90029
BMW,1990,2,260,4400,19711
Volkswagen,1990,1.8,288,2600,78681
Mitsubishi,1990,2,290,2800,83405
BMW,1990,2,300,3650,4258
Volkswagen,1990,1.6,315,2900,27587
Volkswagen,1990,1.8,320,3200,75633
Volkswagen,1990,2,350,2850,45385
Mitsubishi,1990,1.8,350,2500,27616
Audi,1990,2.2,360,3500,78757
Mercedes-Benz,1990,2,375,3900,80525
Volkswagen,1990,1.8,390,3100,78232
Audi,1989,2.3,1,2900,46222
Volkswagen,1989,1.8,2,2900,44240
Toyota,1989,1.3,5,2999,44304
BMW,1989,2.8,10,5900,37153
Volkswagen,1989,1.6,100,1900,74055
Mercedes-Benz,1989,2.5,111,3900,75074
Mitsubishi,1989,1.8,156,1599,80013
Volkswagen,1989,1.8,200,3300,2139
Toyota,1989,2,300,2200,10463
Mitsubishi,1989,1.8,300,2900,6880
Volkswagen,1989,1.3,300,1800,78666
Audi,1989,2.3,305,2400,28027
Audi,1989,2,310,2400,70005
Volkswagen,1989,1.8,320,3600,2148
Volkswagen,1989,1.6,320,2300,98908
Mitsubishi,1989,2,350,2400,2138
Mercedes-Benz,1989,2.5,360,1350,94403
BMW,1989,3,380,3900,94044
Volkswagen,1989,1.8,400,2700,1850
Mitsubishi,1989,1.8,523,2300,70123
Toyota,1989,1.6,550,2700,76054
Audi,1988,2,1,3500,48067
Renault,1988,1.4,1,1800,81004
Volkswagen,1988,2.4,10,2600,27605
BMW,1988,2.5,50,4099,53045
Volkswagen,1988,1.6,100,1450,11105
BMW,1988,2.7,200,4100,22903
Renault,1988,1.7,240,1200,90034
Volkswagen,1988,1.8,265,1500,63332
Audi,1988,1.8,265,3000,43202
Volkswagen,1988,1.3,300,2000,27403
Mercedes-Benz,1988,2,330,3300,78705
Mercedes-Benz,1988,2.3,337,2700,94606
BMW,1988,2.4,340,2899,94305
Mercedes-Benz,1988,3,350,2700,23225
Mercedes-Benz,1988,2.4,350,2100,94309
BMW,1988,5,386,2850,94111
Mercedes-Benz,1988,2,400,2200,90405
BMW,1988,2,402,5500,80222
Toyota,1988,1.3,421,2800,73071
Renault,1988,2,430,999,10036
Volkswagen,1988,1.6,450,2850,95051
BMW,1988,2.4,460,2200,92037
Volkswagen,1988,1.6,504,1900,94041
Mercedes-Benz,1987,2.3,122,2500,92037
Renault,1987,2,160,1185.6,53704
Renault,1987,2,200,1900,94705
Volkswagen,1987,1.8,200,1450,76051
Toyota,1987,1.3,211,2350,6119
Mitsubishi,1987,2.4,220,2500,5346
Audi,1987,1.6,240,2411,60647
Toyota,1987,2,243,4000,98801
Renault,1987,1.4,250,1150,31401
Volkswagen,1987,1.8,260,2200,55347
Volkswagen,1987,1.8,280,2650,12740
Volkswagen,1987,1.6,297,1900,3825
Audi,1987,2,300,2650,3769
BMW,1987,1.8,300,2800,7458
Audi,1987,1.8,300,3300,55104
Audi,1987,2.2,371,2500,94133
Mercedes-Benz,1987,2,400,4100,10962
Volkswagen,1987,1.3,400,2200,40601
Mitsubishi,1986,2,1,5500,45750
Renault,1986,1.7,100,1350,45750
Mercedes-Benz,1986,2.5,121,2700,20902
Volkswagen,1986,1.3,130,1550,4849
Volkswagen,1986,1.6,150,2200,4240
Mercedes-Benz,1986,2.3,200,2500,46219
Audi,1986,2,265,3500,55436
Mitsubishi,1986,1.8,280,1180,20008
BMW,1986,2,300,3950,4210
Volkswagen,1986,1.6,311,3100,17857
Audi,1986,1.6,400,1999,3862
Mercedes-Benz,1985,2.3,30,2650,44515
Volkswagen,1985,1.9,33,2200,4086
Toyota,1985,2,140,1100,3820
Audi,1985,1.8,150,1852.5,97403
BMW,1985,2,194,8000,55406
Toyota,1985,1.6,270,1750,79928
BMW,1985,2.5,280,4300,95952
Mercedes-Benz,1985,2,281,1850,94014
BMW,1985,1.6,290,2200,55108
Mercedes-Benz,1985,2,350,6000,63144
Mercedes-Benz,1985,2.3,390,3200,2108
Mercedes-Benz,1985,2,470,2650,55406
Volkswagen,1984,1.6,10,1300,55421
Volkswagen,1984,1.6,300,1899,77007
Volkswagen,1984,1.6,324,2500,55403
BMW,1983,2.5,110,3700,94708
Mercedes-Benz,1983,3.8,237,2400,949702
Volkswagen,1982,1.1,94,1950,54022
Volkswagen,1980,1.6,1,1296.75,92807
Audi,1980,1.6,112,600,92584
Mercedes-Benz,1980,2.8,230,7777,19810
Mercedes-Benz,1979,2,1,1950,11375
Toyota,1979,1.5,10,600,10010
Mercedes-Benz,1979,2.8,300,2990,60614
Mercedes-Benz,1978,2.3,261,2300,11024
Mercedes-Benz,1978,2,440,5500,84111
Mercedes-Benz,1969,2.8,150,34999,20818
